,Transaction ID,Account,Date,U-Amount,Amount,Description,Memo,Address,Type Detail,Split Type,Date Applied,Location
2186,12055,Chase - Credit Card 2,2024-01-11,-20.39,-27.02695538,Grocery Store,,,Food & Dining:Groceries,Single,2024-01-11,
2187,12057,Chase - Credit Card 2,2024-01-11,-6.91,-9.159208517,Grocery Store,,,Food & Dining:Groceries,Single,2024-01-11,
2188,12031,Chase - Credit Card 2,2024-01-07,-28.69,-38.0286096,Activity,,,Kids:Kids Activities,Single,2024-01-07,
2189,12032,Chase - Credit Card 2,2024-01-07,-10.95,-14.51423057,Grab,,,Auto & Transport:Taxi & Uber,Single,2024-01-07,
2190,12033,Chase - Credit Card 2,2024-01-07,-98.6,-130.6943502,Doctor Office,,,Health & Fitness:Doctor,Single,2024-01-07,
2191,12034,Chase - Credit Card 2,2024-01-07,-10.57,-14.01054038,Coffee Shop,,,Food & Dining:Coffee Shops,Single,2024-01-07,
2192,12060,Chase - Credit Card 2,2024-01-12,-228.49,-286.9708602,Online Grocery Store,,,Food & Dining:Groceries,Split,2024-01-12,
2193,12036,Chase - Credit Card 2,2024-01-08,-17.99,-23.84575416,Clothing Store,,,Shopping:Clothing,Single,2024-01-08,
2194,12037,Chase - Credit Card 2,2024-01-08,-19.54,-25.90027995,Online Store,,,Gifts & Donations:Gift,Single,2024-01-08,
2195,12038,Chase - Credit Card 2,2024-01-08,-46.12,-61.13208347,Delivery Food Service,,,Food & Dining:Delivery,Single,2024-01-08,
2196,12039,Chase - Credit Card 2,2024-01-08,-11.02,-14.60701561,Grab,,,Auto & Transport:Taxi & Uber,Single,2024-01-08,
2197,12040,Chase - Credit Card 2,2024-01-08,-10.95,-14.51423057,Grab,,,Auto & Transport:Taxi & Uber,Single,2024-01-08,
2198,12061,Chase - Credit Card 2,2024-01-12,-13.31,-17.64241177,Grocery Store,,,Food & Dining:Groceries,Single,2024-01-12,
2199,12042,Chase - Credit Card 2,2024-01-09,-5.25,-6.958877672,Coffee Shop,,,Food & Dining:Coffee Shops,Single,2024-01-09,
2200,12043,Chase - Credit Card 2,2024-01-09,-43.41,-57.5399771,Delivery Food Service,,,Food & Dining:Delivery,Single,2024-01-09,
2201,12044,Chase - Credit Card 2,2024-01-09,-32.76,-43.42339667,Coffee Shop,,,Food & Dining:Coffee Shops,Single,2024-01-09,
2202,12062,Chase - Credit Card 2,2024-01-12,-23.77,-31.5071471,Grocery Store,,,Food & Dining:Groceries,Single,2024-01-12,
2203,12063,Chase - Credit Card 2,2024-01-12,-31.53,-41.79303105,Grocery Store,,,Food & Dining:Groceries,Single,2024-01-12,
2204,12048,Chase - Credit Card 2,2024-01-09,-39.1,-51.8270699,Online Store,,,Gifts & Donations:Gift,Single,2024-01-09,
2205,12049,Chase - Credit Card 2,2024-01-10,312.08,413.6621988,Online Store,,,Gifts & Donations:Gift,Single,2024-01-10,
2206,12050,Chase - Credit Card 2,2024-01-10,-37.67,-49.93160417,Online Store,,,Gifts & Donations:Gift,Single,2024-01-10,
2207,12051,Chase - Credit Card 2,2024-01-10,-27.05,-35.85478877,Online Store,,,Gifts & Donations:Gift,Single,2024-01-10,
2208,12052,Chase - Credit Card 2,2024-01-10,-2.26,-2.99563115,Online Membership,,,Memberships,Single,2024-01-10,
2209,12064,Chase - Credit Card 2,2024-01-14,-6.1,-8.085553105,Online Grocery Store,,,Food & Dining:Groceries,Single,2024-01-14,
2210,12054,Chase - Credit Card 2,2024-01-10,-4.67,-6.190087377,Lunch Spot,,,Food & Dining:Lunch,Single,2024-01-10,
2211,12065,Chase - Credit Card 2,2024-01-14,-3.08,-4.082541568,Grocery Store,,,Food & Dining:Groceries,Single,2024-01-14,
2212,12056,Chase - Credit Card 2,2024-01-11,-5.05,-6.69377757,Lunch Spot,,,Food & Dining:Lunch,Single,2024-01-11,
2213,12067,Chase - Credit Card 2,2024-01-14,-4.93,-6.534717509,Online Grocery Store,,,Food & Dining:Groceries,Single,2024-01-14,
2214,12058,Chase - Credit Card 2,2024-01-12,-142.06,-188.3006023,Doctor Office,,,Health & Fitness:Doctor,Single,2024-01-12,
2215,12059,Chase - Credit Card 2,2024-01-12,-5.04,-6.680522565,Lunch Spot,,,Food & Dining:Lunch,Single,2024-01-12,
2216,12060,Chase - Credit Card 2,2024-01-12,-228.49,-15.8927511,Online Grocery Store,,,Kids:Wipes,Split,2024-01-12,
2217,12068,Chase - Credit Card 2,2024-01-14,-29.38,-38.94320495,Grocery Store,,,Food & Dining:Groceries,Single,2024-01-14,
2218,12069,Chase - Credit Card 2,2024-01-14,-13.88,-18.39794706,Online Grocery Store,,,Food & Dining:Groceries,Single,2024-01-14,
2219,12070,Chase - Credit Card 2,2024-01-14,-4.35,-5.765927214,Online Grocery Store,,,Food & Dining:Groceries,Single,2024-01-14,
2220,12071,Chase - Credit Card 2,2024-01-14,-98.03,-129.9388149,Grocery Store,,,Food & Dining:Groceries,Single,2024-01-14,
2221,12073,Chase - Credit Card 2,2024-01-15,-35.08,-46.49855786,Grocery Store,,,Food & Dining:Groceries,Single,2024-01-15,
2222,12076,Chase - Credit Card 2,2024-01-17,-14.8,-19.61740753,Grocery Store,,,Food & Dining:Groceries,Single,2024-01-17,
2223,12066,Chase - Credit Card 2,2024-01-14,-500.0,-500.0,Car Payment,,,Auto & Transport:Auto Payment,Single,2024-01-14,
2224,12078,Chase - Credit Card 2,2024-01-17,-11.91,-15.78671106,Grocery Store,,,Food & Dining:Groceries,Single,2024-01-17,
2225,12079,Chase - Credit Card 2,2024-01-17,-49.17,-65.17486003,Grocery Store,,,Food & Dining:Groceries,Single,2024-01-17,
2226,12080,Chase - Credit Card 2,2024-01-17,-10.79,-14.30215049,Grocery Store,,,Food & Dining:Groceries,Single,2024-01-17,
2227,12083,Chase - Credit Card 2,2024-01-17,-2.74,-3.631871395,Grocery Store,,,Food & Dining:Groceries,Single,2024-01-17,
2228,12091,Chase - Credit Card 2,2024-01-18,-9.88,-13.09594503,Grocery Store,,,Food & Dining:Groceries,Single,2024-01-18,
2229,12072,Chase - Credit Card 2,2024-01-15,-205.66,-272.6024347,Doctor Office,,,Health & Fitness:Child 3,Single,2024-01-15,
2230,12096,Chase - Credit Card 2,2024-01-21,-18.11,-24.00481422,Grocery Store,,,Food & Dining:Groceries,Single,2024-01-21,
2231,12074,Chase - Credit Card 2,2024-01-16,-41.95,-55.60474635,Sporting Good Store,,,Shopping:Sporting Goods,Single,2024-01-16,
2232,12075,Chase - Credit Card 2,2024-01-16,-20.26,-26.85464031,Coffee Shop,,,Food & Dining:Coffee Shops,Single,2024-01-16,
2233,12097,Chase - Credit Card 2,2024-01-21,-10.75,-14.24913047,Grocery Store,,,Food & Dining:Groceries,Single,2024-01-21,
2234,12077,Chase - Credit Card 2,2024-01-17,-28.68,-38.0153546,Doctor Office,,,Health & Fitness:Doctor,Single,2024-01-17,
2235,12100,Chase - Credit Card 2,2024-01-21,-8.05,-10.6702791,Grocery Store,,,Food & Dining:Groceries,Single,2024-01-21,
2236,12115,Chase - Credit Card 2,2024-01-24,-142.17,-188.4464074,Online Grocery Store,,,Food & Dining:Groceries,Single,2024-01-24,
2237,12123,Chase - Credit Card 2,2024-01-26,-16.7,-22.1358585,Grocery Store,,,Food & Dining:Groceries,Single,2024-01-26,
2238,12081,Chase - Credit Card 2,2024-01-17,-4.66,-6.176832372,Lunch Spot,,,Food & Dining:Lunch,Single,2024-01-17,
2239,12082,Chase - Credit Card 2,2024-01-17,-111.26,-147.4751866,Doctor Office,,,Health & Fitness:Child 3,Single,2024-01-17,
2240,12126,Chase - Credit Card 2,2024-01-28,-41.5,-55.00827112,Online Grocery Store,,,Food & Dining:Groceries,Single,2024-01-28,
2241,12084,Chase - Credit Card 2,2024-01-18,-25.98,-34.43650322,Delivery Food Service,,,Food & Dining:Delivery,Single,2024-01-18,
2242,12085,Chase - Credit Card 2,2024-01-18,-21.01,-27.84876569,Lunch Spot,,,Food & Dining:Lunch,Single,2024-01-18,
2243,12087,Chase - Credit Card 2,2024-01-18,-4.58,-6.070792331,Coffee Shop,,,Food & Dining:Coffee Shops,Single,2024-01-18,
2244,12088,Chase - Credit Card 2,2024-01-18,-8.7,-11.53185443,Grab,,,Auto & Transport:Taxi & Uber,Single,2024-01-18,
2245,12089,Chase - Credit Card 2,2024-01-18,-2.96,-3.923481507,Coffee Shop,,,Food & Dining:Coffee Shops,Single,2024-01-18,
2246,12090,Chase - Credit Card 2,2024-01-18,-8.87,-11.75718951,Grab,,,Auto & Transport:Taxi & Uber,Single,2024-01-18,
2247,12127,Chase - Credit Card 2,2024-01-28,-45.99,-60.95976841,Grocery Store,,,Food & Dining:Groceries,Single,2024-01-28,
2248,12092,Chase - Credit Card 2,2024-01-19,-29.89,-39.61921021,Delivery Food Service,,,Food & Dining:Delivery,Single,2024-01-19,
2249,12093,Chase - Credit Card 2,2024-01-19,-11.26,-14.92513573,Coffee Shop,,,Food & Dining:Coffee Shops,Single,2024-01-19,
2250,12094,Chase - Credit Card 2,2024-01-19,-11.03,-14.62027061,Grab,,,Auto & Transport:Taxi & Uber,Single,2024-01-19,
2251,12095,Chase - Credit Card 2,2024-01-19,-7.68,-10.17984391,Coffee Shop,,,Food & Dining:Coffee Shops,Single,2024-01-19,
2252,12129,Chase - Credit Card 2,2024-01-28,-1.87,-2.478685952,Grocery Store,,,Food & Dining:Groceries,Single,2024-01-28,
2253,12130,Chase - Credit Card 2,2024-01-28,-10.83,-14.35517051,Grocery Store,,,Food & Dining:Groceries,Single,2024-01-28,
2254,12098,Chase - Credit Card 2,2024-01-21,-4.87,-6.455187479,Online Store,,,Gifts & Donations:Gift,Single,2024-01-21,
2255,12099,Chase - Credit Card 2,2024-01-21,-50.48,-66.91126569,Online Store,,,Gifts & Donations:Gift,Single,2024-01-21,
2256,12131,Chase - Credit Card 2,2024-01-28,-4.26,-5.646632168,Online Grocery Store,,,Food & Dining:Groceries,Single,2024-01-28,
2257,12101,Chase - Credit Card 2,2024-01-21,-28.37,-37.60444944,Activity,,,Kids:Kids Activities,Single,2024-01-21,
2258,12102,Chase - Credit Card 2,2024-01-21,-11.18,-14.81909569,Grab,,,Auto & Transport:Taxi & Uber,Single,2024-01-21,
2259,12103,Chase - Credit Card 2,2024-01-21,-4.7,-6.229852392,Coffee Shop,,,Food & Dining:Coffee Shops,Single,2024-01-21,
2260,12104,Chase - Credit Card 2,2024-01-21,-7.9,-10.47145402,Coffee Shop,,,Food & Dining:Coffee Shops,Single,2024-01-21,
2261,12106,Chase - Credit Card 2,2024-01-22,-8.21,-10.88235918,Restaurant,,,Food & Dining:Bars & Restaurants,Single,2024-01-22,
2262,12107,Chase - Credit Card 2,2024-01-22,-33.27,-44.09940193,Visa,,,Travel:Visa,Single,2024-01-22,
2263,12108,Chase - Credit Card 2,2024-01-22,-33.27,-44.09940193,Visa,,,Travel:Visa,Single,2024-01-22,
2264,12109,Chase - Credit Card 2,2024-01-22,-33.27,-44.09940193,Visa,,,Travel:Visa,Single,2024-01-22,
2265,12110,Chase - Credit Card 2,2024-01-22,-33.27,-44.09940193,Visa,,,Travel:Visa,Single,2024-01-22,
2266,12111,Chase - Credit Card 2,2024-01-22,-33.27,-44.09940193,Visa,,,Travel:Visa,Single,2024-01-22,
2267,12112,Chase - Credit Card 2,2024-01-22,-33.27,-44.09940193,Visa,,,Travel:Visa,Single,2024-01-22,
2268,12113,Chase - Credit Card 2,2024-01-23,-16.01,-21.22126315,Air Fees,,,Travel:Air Fees & Baggage,Single,2024-01-23,
2269,12114,Chase - Credit Card 2,2024-01-24,-275.1786775,-275.1786775,Utilities,,,Bills & Utilities:Utilities,Single,2024-01-24,
2270,12132,Chase - Credit Card 2,2024-01-28,-198.48,-263.085341,Online Grocery Store,,,Food & Dining:Groceries,Single,2024-01-28,
2271,12116,Chase - Credit Card 2,2024-01-25,-49.85,-66.07620037,Air Fees,,,Travel:Air Fees & Baggage,Single,2024-01-25,
2272,12117,Chase - Credit Card 2,2024-01-25,-1.99,-2.637746013,Online Store,,,Shopping:Books,Single,2024-01-25,
2273,12118,Chase - Credit Card 2,2024-01-25,-65.89,-87.33722854,Delivery Food Service,,,Food & Dining:Delivery,Single,2024-01-25,
2274,12119,Chase - Credit Card 2,2024-01-26,8860.19,11744.18635,Automatic Payment - Thank,,,[Chase - Checking Account 2],Single,2024-01-26,
2275,12120,Chase - Credit Card 2,2024-01-26,-44.88,-59.48846284,Coffee Shop,,,Food & Dining:Coffee Shops,Single,2024-01-26,
2276,12121,Chase - Credit Card 2,2024-01-26,-287.33,-380.8560612,Doctor Office,,,Health & Fitness:Child 1,Single,2024-01-26,
2277,12122,Chase - Credit Card 2,2024-01-26,-11.67,-15.46859094,Coffee Shop,,,Food & Dining:Coffee Shops,Single,2024-01-26,
2278,12133,Chase - Credit Card 2,2024-01-28,-58.63,-77.71409484,Grocery Store,,,Food & Dining:Groceries,Single,2024-01-28,
2279,12124,Chase - Credit Card 2,2024-01-26,-93.53,-123.9740626,Esso,,,Auto & Transport:Gas & Fuel,Single,2024-01-26,
2280,12125,Chase - Credit Card 2,2024-01-26,-104.45,-138.4485282,Dental Center,,,Health & Fitness:Dentist,Single,2024-01-26,
2281,12135,Chase - Credit Card 2,2024-01-29,-4.53,-6.004517306,Grocery Store,,,Food & Dining:Groceries,Single,2024-01-29,
2282,12137,Chase - Credit Card 2,2024-01-30,-70.65,-93.64661096,Grocery Store,,,Food & Dining:Groceries,Single,2024-01-30,
2283,12128,Chase - Credit Card 2,2024-01-28,-19.14,-25.37007974,Online Store,,,Gifts & Donations:Gift,Single,2024-01-28,
2284,12140,Chase - Credit Card 2,2024-01-30,-13.22,-17.52311673,Grocery Store,,,Food & Dining:Groceries,Single,2024-01-30,
2285,12141,Chase - Credit Card 2,2024-01-30,-25.36,-33.61469291,Grocery Store,,,Food & Dining:Groceries,Single,2024-01-30,
2286,12144,Chase - Credit Card 2,2024-01-31,-18.95,-25.11823465,Grocery Store,,,Food & Dining:Groceries,Single,2024-01-31,
2287,12146,Chase - Credit Card 2,2024-02-01,-7.73,-10.24611893,Grocery Store,,,Food & Dining:Groceries,Single,2024-02-01,
2288,12154,Chase - Credit Card 2,2024-02-02,-20.19,-26.76185528,Grocery Store,,,Food & Dining:Groceries,Single,2024-02-02,
2289,12134,Chase - Credit Card 2,2024-01-29,-5.12,-6.786562606,Coffee Shop,,,Food & Dining:Coffee Shops,Single,2024-01-29,
2290,12156,Chase - Credit Card 2,2024-02-04,-13.85,-18.35818205,Online Grocery Store,,,Food & Dining:Groceries,Single,2024-02-04,
2291,12136,Chase - Credit Card 2,2024-01-30,-8.22,-10.89561418,Coffee Shop,,,Food & Dining:Coffee Shops,Single,2024-01-30,
2292,12161,Chase - Credit Card 2,2024-02-04,-2.83,-3.75116644,Online Grocery Store,,,Food & Dining:Groceries,Single,2024-02-04,
2293,12138,Chase - Credit Card 2,2024-01-30,-31.0,-41.09051578,Coffee Shop,,,Food & Dining:Coffee Shops,Single,2024-01-30,
2294,12139,Chase - Credit Card 2,2024-01-30,-32.56,-43.15829657,Activity,,,Kids:Kids Activities,Single,2024-01-30,
2295,12162,Chase - Credit Card 2,2024-02-04,-19.96,-26.45699016,Grocery Store,,,Food & Dining:Groceries,Single,2024-02-04,
2296,12164,Chase - Credit Card 2,2024-02-04,-233.24,-309.1597387,Online Grocery Store,,,Food & Dining:Groceries,Single,2024-02-04,
2297,12142,Chase - Credit Card 2,2024-01-30,-11.8,-15.64090601,Grab,,,Auto & Transport:Taxi & Uber,Single,2024-01-30,
2298,12143,Chase - Credit Card 2,2024-01-30,-4.63,-6.137067357,Lunch Spot,,,Food & Dining:Lunch,Single,2024-01-30,
2299,12165,Chase - Credit Card 2,2024-02-04,-3.93,-5.209217,Grocery Store,,,Food & Dining:Groceries,Single,2024-02-04,
2300,12145,Chase - Credit Card 2,2024-01-31,-4.86,-6.441932474,Coffee Shop,,,Food & Dining:Coffee Shops,Single,2024-01-31,
2301,12167,Chase - Credit Card 2,2024-02-05,-8.84,-11.7174245,Grocery Store,,,Food & Dining:Groceries,Single,2024-02-05,
2302,12147,Chase - Credit Card 2,2024-02-01,-5.01,-6.64075755,Lunch Spot,,,Food & Dining:Lunch,Single,2024-02-01,
2303,12148,Chase - Credit Card 2,2024-02-01,-8.24,-10.92212419,Coffee Shop,,,Food & Dining:Coffee Shops,Single,2024-02-01,
2304,12149,Chase - Credit Card 2,2024-02-02,-14.75,-19.55113251,Grab,,,Auto & Transport:Taxi & Uber,Single,2024-02-02,
2305,12151,Chase - Credit Card 2,2024-02-02,-5.46,-7.237232779,Store,,,Home:Home Supplies,Single,2024-02-02,
2306,12152,Chase - Credit Card 2,2024-02-02,-6.0,-7.953003054,Online Store,,,Shopping:Electronics & Software,Single,2024-02-02,
2307,12153,Chase - Credit Card 2,2024-02-02,-30.62,-40.58682559,Grab,,,Auto & Transport:Taxi & Uber,Single,2024-02-02,
2308,12171,Chase - Credit Card 2,2024-02-06,-3.0,-3.976501527,Grocery Store,,,Food & Dining:Groceries,Single,2024-02-06,
2309,12155,Chase - Credit Card 2,2024-02-04,-4.64,-6.150322362,Lunch Spot,,,Food & Dining:Lunch,Single,2024-02-04,
2310,12172,Chase - Credit Card 2,2024-02-06,-2.76,-3.658381405,Grocery Store,,,Food & Dining:Groceries,Single,2024-02-06,
2311,12157,Chase - Credit Card 2,2024-02-04,-21.81,-28.9091661,Delivery Food Service,,,Food & Dining:Delivery,Single,2024-02-04,
2312,12158,Chase - Credit Card 2,2024-02-04,-98.01,-129.9123049,Activity,,,Kids:Kids Activities,Single,2024-02-04,
2313,12159,Chase - Credit Card 2,2024-02-04,-9.37,-12.41993977,Online Store,,,Shopping:Electronics & Software,Single,2024-02-04,
2314,12160,Chase - Credit Card 2,2024-02-04,-52.05,-68.99230149,Restaurant,,,Food & Dining:Bars & Restaurants,Single,2024-02-04,
2315,12175,Chase - Credit Card 2,2024-02-07,-43.16,-57.20860197,Grocery Store,,,Food & Dining:Groceries,Single,2024-02-07,
2316,12177,Chase - Credit Card 2,2024-02-07,-8.48,-11.24024432,Grocery Store,,,Food & Dining:Groceries,Single,2024-02-07,
2317,12163,Chase - Credit Card 2,2024-02-04,-18.06,-23.93853919,Grab,,,Auto & Transport:Taxi & Uber,Single,2024-02-04,
2318,12180,Chase - Credit Card 2,2024-02-07,-6.69,-8.867598405,Grocery Store,,,Food & Dining:Groceries,Single,2024-02-07,
2319,12182,Chase - Credit Card 2,2024-02-08,-7.21,-9.55685867,Grocery Store,,,Food & Dining:Groceries,Single,2024-02-08,
2320,12166,Chase - Credit Card 2,2024-02-05,-33.72,-44.69587716,Coffee Shop,,,Food & Dining:Coffee Shops,Single,2024-02-05,
2321,12183,Chase - Credit Card 2,2024-02-08,-14.86,-19.69693756,Grocery Store,,,Food & Dining:Groceries,Single,2024-02-08,
2322,12168,Chase - Credit Card 2,2024-02-05,-134.77,-178.6377036,Doctor Office,,,Health & Fitness:Child 3,Single,2024-02-05,
2323,12169,Chase - Credit Card 2,2024-02-05,-75.47,-100.0355234,Restaurant,,,Food & Dining:Bars & Restaurants,Single,2024-02-05,
2324,12170,Chase - Credit Card 2,2024-02-05,-114.35,-151.5709832,Doctor Office,,,Health & Fitness:Child 2,Single,2024-02-05,
2325,12184,Chase - Credit Card 2,2024-02-09,-4.51,-5.978007296,Online Grocery Store,,,Food & Dining:Groceries,Single,2024-02-09,
2326,12185,Chase - Credit Card 2,2024-02-09,-13.19,-17.48335171,Grocery Store,,,Food & Dining:Groceries,Single,2024-02-09,
2327,12173,Chase - Credit Card 2,2024-02-06,-23.07,-30.57929674,Delivery Food Service,,,Food & Dining:Delivery,Single,2024-02-06,
2328,12186,Chase - Credit Card 2,2024-02-09,-4.79,-6.349147438,Grocery Store,,,Food & Dining:Groceries,Single,2024-02-09,
2329,12176,Chase - Credit Card 2,2024-02-07,-3.75,-4.970626909,Lunch Spot,,,Food & Dining:Lunch,Single,2024-02-07,
2330,12187,Chase - Credit Card 2,2024-02-11,-100.04,-132.6030709,Grocery Store,,,Food & Dining:Groceries,Single,2024-02-11,
2331,12178,Chase - Credit Card 2,2024-02-07,-101.44,-134.4587716,Restaurant,,,Food & Dining:Bars & Restaurants,Single,2024-02-07,
2332,12179,Chase - Credit Card 2,2024-02-07,-4.62,-6.123812352,Lunch Spot,,,Food & Dining:Lunch,Single,2024-02-07,
2333,12189,Chase - Credit Card 2,2024-02-11,-169.21,-224.2879411,Online Grocery Store,,,Food & Dining:Groceries,Single,2024-02-11,
2334,12181,Chase - Credit Card 2,2024-02-07,-5.25,-6.958877672,Coffee Shop,,,Food & Dining:Coffee Shops,Single,2024-02-07,
2335,12191,Chase - Credit Card 2,2024-02-11,-24.14,-31.99758229,Grocery Store,,,Food & Dining:Groceries,Single,2024-02-11,
2336,12194,Chase - Credit Card 2,2024-02-11,-50.76,-67.28240584,Online Grocery Store,,,Food & Dining:Groceries,Single,2024-02-11,
2337,12195,Chase - Credit Card 2,2024-02-12,-5.56,-7.36978283,Grocery Store,,,Food & Dining:Groceries,Single,2024-02-12,
2338,12196,Chase - Credit Card 2,2024-02-12,-4.35,-5.765927214,Grocery Store,,,Food & Dining:Groceries,Single,2024-02-12,
2339,12197,Chase - Credit Card 2,2024-02-14,-89.09,-118.0888403,Grocery Store,,,Food & Dining:Groceries,Single,2024-02-14,
2340,12198,Chase - Credit Card 2,2024-02-14,-122.18,-107.2727562,Online Grocery Store,,,Food & Dining:Groceries,Split,2024-02-14,
2341,12188,Chase - Credit Card 2,2024-02-11,-2.23,-2.955866135,Online Membership,,,Memberships,Single,2024-02-11,
2342,12204,Chase - Credit Card 2,2024-02-14,-1.49,-1.974995758,Grocery Store,,,Food & Dining:Groceries,Single,2024-02-14,
2343,12190,Chase - Credit Card 2,2024-02-11,-15.1,-20.01505769,Grab,,,Auto & Transport:Taxi & Uber,Single,2024-02-11,
2344,12205,Chase - Credit Card 2,2024-02-14,-1.49,-1.974995758,Grocery Store,,,Food & Dining:Groceries,Single,2024-02-14,
2345,12192,Chase - Credit Card 2,2024-02-11,-6.78,-8.986893451,Restaurant,,,Food & Dining:Bars & Restaurants,Single,2024-02-11,
2346,12193,Chase - Credit Card 2,2024-02-11,-10.95,-14.51423057,Coffee Shop,,,Food & Dining:Coffee Shops,Single,2024-02-11,
2347,12207,Chase - Credit Card 2,2024-02-14,-5.38,-7.131192738,Grocery Store,,,Food & Dining:Groceries,Single,2024-02-14,
2348,12210,Chase - Credit Card 2,2024-02-15,-3.19,-4.228346624,Online Grocery Store,,,Food & Dining:Groceries,Single,2024-02-15,
2349,12212,Chase - Credit Card 2,2024-02-15,-11.44,-15.16372582,Grocery Store,,,Food & Dining:Groceries,Single,2024-02-15,
2350,12213,Chase - Credit Card 2,2024-02-16,5.91,7.833708008,Online Grocery Store,,,Food & Dining:Groceries,Single,2024-02-16,
2351,12198,Chase - Credit Card 2,2024-02-14,-122.18,-54.676896,Online Grocery Store,,,Kids:Diapers,Split,2024-02-14,
2352,12214,Chase - Credit Card 2,2024-02-16,-64.82,-85.91894299,Online Grocery Store,,,Food & Dining:Groceries,Single,2024-02-16,
2353,12199,Chase - Credit Card 2,2024-02-14,-1.68,-2.226840855,Store,,,Home:Home Supplies,Single,2024-02-14,
2354,12200,Chase - Credit Card 2,2024-02-14,-99.9,-132.4175008,Restaurant,,,Food & Dining:Bars & Restaurants,Single,2024-02-14,
2355,12201,Chase - Credit Card 2,2024-02-14,-1.49,-1.974995758,Merry Go Round,,,Entertainment:Amusement,Single,2024-02-14,
2356,12202,Chase - Credit Card 2,2024-02-14,-259.82,-344.3915422,Doctor Office,,,Health & Fitness:Child 3,Single,2024-02-14,
2357,12203,Chase - Credit Card 2,2024-02-14,-99.0,-131.2245504,Esso,,,Auto & Transport:Gas & Fuel,Single,2024-02-14,
2358,12215,Chase - Credit Card 2,2024-02-16,-14.77,-19.57764252,Grocery Store,,,Food & Dining:Groceries,Single,2024-02-16,
2359,12216,Chase - Credit Card 2,2024-02-16,-18.73,-24.82662453,Grocery Store,,,Food & Dining:Groceries,Single,2024-02-16,
2360,12206,Chase - Credit Card 2,2024-02-14,-4.99,-6.61424754,Lunch Spot,,,Food & Dining:Lunch,Single,2024-02-14,
2361,12217,Chase - Credit Card 2,2024-02-16,-13.1,-17.36405667,Grocery Store,,,Food & Dining:Groceries,Single,2024-02-16,
2362,12208,Chase - Credit Card 2,2024-02-15,-500.0,-500.0,Car Payment,,,Auto & Transport:Auto Payment,Single,2024-02-15,
2363,12209,Chase - Credit Card 2,2024-02-15,-4.84,-6.415422464,Coffee Shop,,,Food & Dining:Coffee Shops,Single,2024-02-15,
2364,12218,Chase - Credit Card 2,2024-02-16,-8.76,-11.61138446,Grocery Store,,,Food & Dining:Groceries,Single,2024-02-16,
2365,12211,Chase - Credit Card 2,2024-02-15,-6.77,-8.973638446,Lunch Spot,,,Food & Dining:Lunch,Single,2024-02-15,
2366,12219,Chase - Credit Card 2,2024-02-16,-5.52,-7.31676281,Grocery Store,,,Food & Dining:Groceries,Single,2024-02-16,
2367,12221,Chase - Credit Card 2,2024-02-18,10.04,13.30802511,Online Grocery Store,,,Food & Dining:Groceries,Single,2024-02-18,
2368,12225,Chase - Credit Card 2,2024-02-18,-50.36,-66.75220563,Grocery Store,,,Food & Dining:Groceries,Single,2024-02-18,
2369,12227,Chase - Credit Card 2,2024-02-18,-6.09,-8.0722981,Grocery Store,,,Food & Dining:Groceries,Single,2024-02-18,
2370,12228,Chase - Credit Card 2,2024-02-18,-34.08,-45.17305735,Grocery Store,,,Food & Dining:Groceries,Single,2024-02-18,
2371,12229,Chase - Credit Card 2,2024-02-18,-202.59,-268.5331481,Online Grocery Store,,,Food & Dining:Groceries,Single,2024-02-18,
2372,12235,Chase - Credit Card 2,2024-02-19,-6.8,-9.013403461,Grocery Store,,,Food & Dining:Groceries,Single,2024-02-19,
2373,12241,Chase - Credit Card 2,2024-02-20,-5.24,-6.945622667,Grocery Store,,,Food & Dining:Groceries,Single,2024-02-20,
2374,12220,Chase - Credit Card 2,2024-02-16,-4.97,-6.58773753,Lunch Spot,,,Food & Dining:Lunch,Single,2024-02-16,
2375,12243,Chase - Credit Card 2,2024-02-20,-5.5,-7.290252799,Grocery Store,,,Food & Dining:Groceries,Single,2024-02-20,
2376,12222,Chase - Credit Card 2,2024-02-18,-19.86,-26.32444011,Grab,,,Auto & Transport:Taxi & Uber,Single,2024-02-18,
2377,12223,Chase - Credit Card 2,2024-02-18,-235.21,-311.7709747,Doctor Office,,,Health & Fitness:Child 1,Single,2024-02-18,
2378,12224,Chase - Credit Card 2,2024-02-18,-8.85,-11.7306795,Store,,,Home:Home Supplies,Single,2024-02-18,
2379,12244,Chase - Credit Card 2,2024-02-21,-4.84,-6.415422464,Grocery Store,,,Food & Dining:Groceries,Single,2024-02-21,
2380,12226,Chase - Credit Card 2,2024-02-18,-12.65,-16.76758144,Coffee Shop,,,Food & Dining:Coffee Shops,Single,2024-02-18,
2381,12246,Chase - Credit Card 2,2024-02-22,-28.28,-37.48515439,Grocery Store,,,Food & Dining:Groceries,Single,2024-02-22,
2382,12247,Chase - Credit Card 2,2024-02-22,-45.71,-60.58862827,Grocery Store,,,Food & Dining:Groceries,Single,2024-02-22,
2383,4342,American Express - Credit Card 1,2024-02-24,-29.94,-39.68548524,Grocery Store,,,Food & Dining:Groceries,Single,2024-02-24,
2384,12231,Chase - Credit Card 2,2024-04-01,-143.76,-190.5539532,Flight Purchase,,,Travel:Air Travel,Single,2024-04-01,
2385,12232,Chase - Credit Card 2,2024-02-18,-14.81,-19.63066254,Online Store,,,Gifts & Donations:Gift,Single,2024-02-18,
